,year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
98,2020,12,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",904.0,130.0,40.28,4.9,79.45,0.0,5.36,12.0,2.0,7089.0,3538.0,1108.0,2249.0,0.0,194.0
99,2020,12,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1928.0,246.0,64.51,4.61,161.91,0.0,14.96,19.0,5.0,13932.0,6924.0,577.0,5131.0,0.0,1300.0
100,2020,12,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1126.0,148.0,54.35,1.8,49.23,0.0,42.63,29.0,1.0,9856.0,4544.0,86.0,1765.0,0.0,3461.0
101,2020,12,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1240.0,182.0,68.44,6.94,84.03,0.0,22.59,12.0,1.0,10914.0,5923.0,475.0,2902.0,0.0,1614.0
102,2020,12,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",619.0,94.0,34.64,1.89,47.7,0.67,9.1,11.0,0.0,4594.0,2424.0,174.0,1495.0,60.0,441.0
103,2020,12,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",3108.0,366.0,98.26,15.05,198.48,1.0,53.2,74.0,2.0,27496.0,9319.0,7920.0,6344.0,28.0,3885.0
104,2020,12,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",314.0,54.0,25.79,1.0,24.51,0.0,2.7,1.0,0.0,2223.0,1266.0,40.0,713.0,0.0,204.0
105,2020,12,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",276.0,30.0,12.93,0.0,16.24,0.83,0.0,1.0,0.0,955.0,541.0,0.0,384.0,30.0,0.0
106,2020,12,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",734.0,147.0,42.94,2.5,85.38,0.0,16.18,8.0,1.0,6314.0,2687.0,375.0,2465.0,0.0,787.0
107,2020,12,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",516.0,71.0,18.97,1.64,47.27,0.0,3.13,5.0,0.0,2689.0,1009.0,148.0,1440.0,0.0,92.0
108,2020,12,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1669.0,155.0,54.1,5.43,79.12,0.0,16.35,27.0,2.0,10126.0,5677.0,600.0,2768.0,0.0,1081.0
109,2020,12,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",533.0,82.0,25.15,2.42,47.77,0.0,6.66,9.0,0.0,3801.0,1710.0,332.0,1352.0,0.0,407.0
110,2020,12,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3649.0,497.0,147.03,5.42,252.35,0.0,92.21,38.0,0.0,26723.0,10940.0,995.0,7448.0,0.0,7340.0
111,2020,12,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",215.0,10.0,3.89,0.0,5.14,0.0,0.97,1.0,0.0,410.0,170.0,0.0,178.0,0.0,62.0
112,2020,12,F9,Frontier Airlines Inc.,BOS,"Boston, MA: Logan International",21.0,3.0,0.19,0.0,2.81,0.0,0.0,0.0,0.0,120.0,5.0,0.0,115.0,0.0,0.0
113,2020,12,F9,Frontier Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",24.0,4.0,2.39,0.0,0.72,0.0,0.89,0.0,0.0,157.0,96.0,0.0,33.0,0.0,28.0
114,2020,12,F9,Frontier Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",44.0,3.0,2.45,0.0,0.55,0.0,0.0,0.0,0.0,105.0,93.0,0.0,12.0,0.0,0.0
115,2020,12,F9,Frontier Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",64.0,8.0,2.04,0.0,4.43,0.0,1.53,0.0,0.0,190.0,49.0,0.0,81.0,0.0,60.0
116,2020,12,F9,Frontier Airlines Inc.,DEN,"Denver, CO: Denver International",1549.0,193.0,39.8,3.19,109.84,0.0,40.16,4.0,0.0,9752.0,2645.0,354.0,4816.0,0.0,1937.0
117,2020,12,F9,Frontier Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",93.0,22.0,6.48,0.0,9.86,0.0,5.66,0.0,0.0,1085.0,560.0,0.0,330.0,0.0,195.0
118,2020,12,F9,Frontier Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",48.0,2.0,1.0,0.0,0.12,0.0,0.88,0.0,0.0,128.0,24.0,0.0,12.0,0.0,92.0
119,2020,12,F9,Frontier Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",70.0,5.0,1.8,0.0,3.2,0.0,0.0,3.0,0.0,234.0,146.0,0.0,88.0,0.0,0.0
120,2020,12,F9,Frontier Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",97.0,23.0,6.62,0.38,13.26,0.0,2.74,0.0,0.0,900.0,232.0,45.0,360.0,0.0,263.0
121,2020,12,F9,Frontier Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",672.0,47.0,13.87,0.92,19.19,0.0,13.02,1.0,0.0,2558.0,1041.0,186.0,604.0,0.0,727.0
122,2020,12,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",133.0,12.0,5.43,0.27,4.77,0.0,1.54,0.0,0.0,585.0,331.0,13.0,142.0,0.0,99.0
123,2020,12,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",55.0,2.0,1.78,0.0,0.06,0.0,0.16,1.0,0.0,180.0,170.0,0.0,5.0,0.0,5.0
